Time,Upstream1,Upstream2,Upstream3
216000,316.255,19.83879999,25.986
216900,315.46,19.6611,25.73900001
217800,314.68,19.48419999,25.49300001
218700,313.921,19.2639,24.963
219600,313.189,19.04469999,24.72
220500,312.482,18.8265,24.72
221400,311.799,18.6528,24.19599999
222300,311.145,18.4365,24.19599999
223200,310.523,18.2643,23.95599999
224100,309.93,18.0927,23.478
225000,309.368,17.92190001,23.20100001
225900,308.833,17.75169999,23.20100001
226800,308.328,17.58219999,22.965
227700,307.861,17.41329999,22.72899999
228600,307.426,17.2452,22.455
229500,307.018,17.11959999,22.455
230400,306.644,16.95260001,22.22199999
231300,306.308,16.78640001,22.22199999
232200,306.002,16.66209999,21.98900001
233100,305.731,16.49709999,21.98900001
234000,305.492,16.33269999,21.75800001
234900,305.29,16.1691,21.75800001
235800,305.118,16.04679999,21.489
236700,304.982,15.88430001,21.25899999
237600,304.875,15.72260001,21.25899999
238500,304.8,15.56150001,21.25899999
239400,304.761,15.40119999,21.25899999
240300,304.742,15.2415,21.03
241200,304.761,15.12219999,20.802
242100,304.811,14.96379999,20.802
243000,304.89,14.84540001,20.802
243900,304.997,14.76669999,20.802
244800,305.135,14.649,20.802
245700,305.302,14.57079999,20.802
