Time,Upstream1,Upstream2,Upstream3
62100,680.0502655,73.3067143,222.9792116
63000,693.8595025,76.22257145,225.0704499
63900,713.617652,84.4662857,222.0054357
64800,706.152507,84.6289643,222.9792116
65700,715.254956,85.20007145,224.9308402
66600,741.423792,85.11832145,224.3726781
67500,743.562524,86.18525,226.7479214
68400,741.423792,86.10285715,223.3969605
69300,744.7518035,86.51535715,222.4226016
70200,762.444433,86.51535715,224.0937631
71100,765.810894,87.67757145,224.9308402
72000,795.4048525,87.8445,220.8942165
72900,792.717627,88.5142857,220.7554393
73800,809.143215,89.86432145,217.5712629
74700,834.165478,90.37417855,214.1270008
75600,815.060687,90.97157145,210.9738197
76500,829.4343905,91.39989285,208.2440925
77400,858.238891,91.82960715,202.0089832
78300,861.5204715,91.48575,199.1827095
79200,873.4275955,93.0402143,194.6338903
80100,874.444071,93.12710715,191.3106487
81000,903.8753465,93.2140357,186.6889297
81900,916.5371865,93.64957145,182.7562917
82800,935.5349275,94.52485715,177.6840113
83700,949.954051,94.96457145,173.2993871
84600,970.027721,95.4057143,169.8424937
85500,1015.011874,96.29217855,166.1543991
86400,1010.421797,96.11442855,165.0150854
87300,1049.572694,96.38110715,163.8782776
88200,1046.286754,97.0947857,164.7622447
89100,1044.098484,96.64832145,167.931631
90000,1078.505181,97.81207145,173.2993871
90900,1090.168676,97.63242855,180.2794872
91800,1099.648327,97.54267855,188.1375796
92700,1103.841255,97.63242855,196.7703315
93600,1111.68561,97.2737857,202.9538957
94500,1128.007253,97.63242855,207.291373
95400,1124.058587,98.2622143,209.4710651
96300,1149.542151,98.533,210.9738197
97200,1158.088845,98.44267855,212.8913691
98100,1174.68623,98.17207145,215.7780567
99000,1170.384489,99.0760357,216.1914528
99900,1168.665611,99.16675,215.7780567
100800,1178.132296,98.082,212.2058942
101700,1182.445718,98.2622143,213.3029926
102600,1242.337499,99.16675,208.5165542
103500,1259.419374,98.082,207.0194237
104400,1253.518233,98.80425,204.4415992
105300,1260.305529,98.89482145,197.9753474
106200,1266.811829,99.0760357,195.7011801
107100,1277.488212,98.62335715,192.1065594
108000,1283.137825,98.17207145,191.8411386
108900,1293.870464,98.533,196.9041061
109800,1304.639856,97.63242855,200.5269685
110700,1216.021462,98.2622143,205.390124
111600,1257.647835,97.81207145,210.5636375
112500,1267.700119,98.17207145,210.4269667
113400,1289.990546,97.453,213.3029926
114300,1294.76651,96.9160357,213.7148699
115200,1292.079137,96.29217855,211.5211256
116100,1296.559369,96.64832145,209.0618186
117000,1304.340211,96.29217855,202.818822
117900,1308.237812,94.61267855,193.7015416
118800,1313.942909,93.56235715,182.1034554
119700,1320.862739,91.91575,171.1202309
120600,1313.942909,91.1427143,158.9812211
121500,1327.193898,90.03407145,153.6372059
122400,1334.747225,88.76632145,145.6707172
123300,1338.076274,86.84635715,140.4755645
124200,1295.961636,84.6289643,136.1727306
125100,1245.275801,82.5307143,130.8546845
126000,1292.377621,80.86217855,125.7206852
126900,1287.903346,77.97892855,120.9961904
127800,1299.250569,75.5427857,115.087942
128700,1260.010116,72.7182143,110.1630178
129600,1253.813019,69.8954643,106.0752108
130500,1261.783023,67.2182143,101.1705882
131400,1252.928746,63.87082145,97.30066205
132300,1250.86644,60.76910715,94.1127666
133200,1255.287378,57.83492855,90.74995225
134100,1224.183827,55.2420357,86.8077284
135000,1256.467378,51.9685357,84.04086445
135900,1241.162978,49.39114286,81.4036768
136800,1243.806293,48.69925,78.3943384
137700,1234.711285,47.97439286,75.914371
138600,1215.439295,47.37932143,73.46000455
139500,1211.367344,46.80135715,70.7418858
140400,1196.003068,46.12014286,68.9161822
141300,1188.495398,45.45367857,66.82134995
142200,1179.569383,44.78882143,64.9349666
143100,1170.384489,44.12575,62.8799754
144000,1152.103424,43.46460715,61.0302111
144900,1139.037127,42.79071429,58.8339139
145800,1130.266191,42.22392857,57.3840671
146700,1115.05447,41.4635,55.40949375
147600,1113.650269,40.90503572,53.28076005
148500,1104.121017,40.22539286,52.05135735
149400,1092.674709,39.61267857,50.31104945
150300,1062.758808,39.07085715,49.0182819
151200,1064.963076,38.35057143,47.56620076
152100,1046.834117,37.57835715,46.21233799
153000,1038.908897,36.99932143,44.62093295
153900,1034.274605,36.11814286,43.37720639
154800,1030.192604,35.34107143,42.14476258
155700,1021.777529,34.54217857,41.24820957
156600,1015.822776,33.79910715,40.27720047
157500,999.386852,32.97392857,39.47368929
158400,994.022055,32.10117857,38.59582103
159300,982.261356,31.35075,37.96134378
160200,957.065705,30.50989286,37.09444065
161100,952.0589325,29.68585715,36.46799534
162000,934.2285995,28.71142857,35.68974631
162900,935.796283,27.92135715,34.99392161
163800,926.406412,26.893,34.37909489
164700,914.206111,25.75789286,33.76775878
165600,898.7280895,24.79139286,33.15993601
166500,876.4784815,23.71425,32.48036376
167400,879.024229,22.37539286,31.805301
168300,852.6971905,20.91064286,31.20905874
169200,860.0052555,19.70242857,30.6903112
170100,853.703674,18.61796429,30.32148101
171000,840.9076345,17.50139286,29.73432315
171900,814.320033,16.47353572,29.15084395
172800,816.7899565,15.52985715,28.86049209
173700,791.2534455,14.8315,28.28258064
174600,782.2489505,14.256,27.92328641
175500,791.741382,13.74403572,27.56546215
176400,782.0061745,13.45142857,27.1380231
177300,761.9640085,13.29303572,26.85425115
178200,764.367378,13.08310715,26.57143336
179100,757.1666155,12.90067857,26.14900373
180000,746.1799705,12.74517857,25.93860098
180900,739.9993795,12.66775,25.58913825
181800,733.6034755,12.48792857,25.17178622
182700,722.7594195,12.38567857,24.89477164
183600,704.29127,12.36017857,24.54988292
184500,704.29127,12.20764286,24.27508037
185400,692.2425425,12.20764286,24.00126745
186300,676.8445585,12.03075,23.79655964
187200,679.362804,11.93017857,23.52448837
188100,669.312925,11.855,23.25341803
189000,655.7080165,11.855,23.05077466
189900,650.0732675,11.78003572,22.71429698
190800,637.3009585,11.68042857,22.51317009
191700,629.51005,11.63075,22.17923072
192600,623.5268835,11.60596429,21.97963338
193500,612.289573,11.65557143,21.71440151
194400,599.1770485,11.507,21.51615349
195300,591.7985285,11.58117857,21.25272767
196200,579.7277985,11.63075,21.05583946
197100,572.662676,11.63075,20.79423381
198000,551.47142,11.78003572,20.53367473
198900,549.7903395,11.88003572,20.46869904
199800,536.0021205,11.98042857,20.2094549
200700,527.922371,12.233,20.01571546
201600,517.6376955,12.30921429,19.82257289
202500,499.7393872,12.56485715,19.6941438
203400,495.5065538,12.82282143,19.56598155
204300,485.6876314,13.10928572,19.37423986
205200,473.7748037,13.10928572,19.24674745
206100,461.2022511,13.29303572,19.18310211
207000,452.0580527,13.39853572,19.05601353
207900,438.9618108,13.39853572,18.99257047
208800,428.2958792,13.18789286,18.86588718
209700,417.9257037,13.10928572,18.7394749
210600,410.4495571,13.00478572,18.6763706
211500,400.2606919,12.82282143,18.55036607
212400,392.1856135,12.69353572,18.55036607
213300,383.634895,12.56485715,18.36187074
214200,375.5208439,12.43675,18.29917569
215100,367.3003821,12.15696429,18.1115019
216000,360.9192814,12.13167857,17.98672969
216900,354.7596117,11.95528572,17.8622332
217800,347.0780296,11.78003572,17.73801314
218700,342.744358,11.70528572,17.67600698
219600,337.7453992,11.63075,17.42867689
220500,332.093738,11.40839286,17.30542982
221400,326.9899615,11.33471429,17.18246235
222300,324.6193383,11.06632143,17.0597752
223200,318.8916932,11.04207143,16.9373691
224100,314.8739381,10.89703572,16.75428852
225000,311.3756124,10.87296429,16.57184444
225900,307.3972374,10.82485715,16.57184444
226800,302.7824352,10.72889286,16.3900394
227700,298.6863747,10.51446429,16.32958016
228600,296.4026152,10.49075,16.14863113
229500,290.7248105,10.32542857,15.96832714
230400,287.0183148,10.16132143,15.96832714
231300,282.5325026,10.11464286,15.7886708
232200,279.982247,10.06807143,15.72892973
233100,276.4911953,10.04478572,15.60966477
234000,272.5459928,9.905785715,15.55014107
234900,269.0935332,9.952,15.49069002
235800,265.1922909,9.83657143,15.3720063
236700,262.3979255,9.767607145,15.31277383
237600,257.9215422,9.88267857,15.19452817
238500,254.69983,9.928892855,15.13551518
239400,252.1039919,9.859607145,15.01770942
240300,248.1550741,9.79032143,14.90019797
241200,245.4362502,9.721035715,14.78298165
242100,242.5797629,9.65175,14.72448444
243000,239.5878132,9.582464285,14.66606132
243900,237.502546,9.51317857,14.54943783
244800,235.1285745,9.443892855,14.49123766
245700,232.7644235,9.374607145,14.31708478
246600,229.9697735,9.30532143,14.2591834
247500,228.6508427,9.236035715,14.14360563
248400,226.0223523,9.16675,14.08592947
249300,224.1317806,9.097464285,14.02832862
250200,222.1030928,9.02817857,13.91335325
251100,220.3702621,8.958892855,13.85597896
252000,218.4993348,8.889607145,13.79868042
252900,216.4918354,8.82032143,13.74145775
253800,215.3481176,8.751035715,13.68431105
254700,213.2103697,8.68175,13.57024604
255600,212.0738275,8.612464285,13.57024604
256500,209.8082466,8.54317857,13.51332796
257400,208.115636,8.473892855,13.51332796
258300,206.5690349,8.404607145,13.51332796
259200,206.1480586,8.33532143,13.45648631
260100,204.6075033,8.266035715,13.45648631
261000,203.0717054,8.19675,13.34303281
261900,200.9851141,8.127464285,13.34303281
262800,199.737418,8.05817857,13.34303281
263700,198.7691988,7.988892855,13.34303281
264600,197.6650339,7.919607145,13.45648631
265500,196.4258747,7.85032143,13.74145775
266400,194.5046712,7.781035715,13.91335325
267300,193.1371428,7.71175,14.14360563
268200,191.5013525,7.642464285,14.43311203
269100,190.9573617,7.57317857,14.72448444
270000,189.1937912,7.503892855,15.25361442
270900,188.3821073,7.434607145,15.72892973
271800,186.4937659,7.36532143,16.3900394
272700,185.552532,7.296035715,17.30542982
273600,184.8814221,7.22675,18.55036607
274500,183.8097282,7.157464285,20.1448089
275400,182.0736965,7.08817857,22.11263428
276300,181.6740367,7.018892855,24.2065342
277200,180.4772263,6.949607145,26.00867492
278100,180.3444483,6.88032143,27.56546215
279000,179.1512563,6.811035715,28.64333808
279900,178.6219951,6.74175,29.36921589
280800,178.0933783,6.672464285,29.88076876
281700,176.5113978,6.60317857,30.1743481
282600,176.9063484,6.533892855,29.95407766
283500,176.2482992,6.464607145,29.66118654
284400,174.8041445,6.39532143,29.44212208
285300,175.19752,6.326035715,28.93299304
286200,174.5420963,6.25675,28.49885995
287100,174.2802098,6.187464285,27.99502788
