Time,Upstream1,Upstream2,Upstream3
108900,439.2583661,32.9337,71.75205
109800,435.5846457,32.8212,71.9451
110700,431.9148622,32.7087,71.75205
111600,428.2490157,32.48415,71.55945
112500,426.0511811,32.3721,71.1747
113400,418.734252,32.26005,71.36685
114300,415.8120079,32.03685,71.1747
115200,413.6220472,32.03685,71.55945
116100,406.3312008,31.8141,71.75205
117000,399.7824803,31.70295,71.75205
117900,400.5098425,31.5918,71.55945
118800,394.6983268,31.3704,71.9451
119700,393.2470472,31.3704,71.55945
120600,395.4242126,31.2597,71.75205
121500,386,31.149,71.9451
122400,386,31.03875,71.75205
123300,380.2140748,30.9285,72.7182
124200,378.0472441,30.7089,72.91215
125100,375.8818898,30.7089,73.1061
126000,370.1141732,30.5991,73.68885
126900,369.3941929,30.4893,74.0781
127800,365.7952756,30.37995,74.66355
128700,363.6382874,30.2706,76.0356
129600,360.7647638,30.2706,77.02065
130500,360.7647638,30.2706,78.2082
131400,355.742126,30.1617,80.4015
132300,354.308563,30.1617,82.61505
133200,353.5920276,30.1617,85.46175
134100,350.7278543,30.1617,88.3404
135000,348.5816929,30.1617,91.6695
135900,346.4370079,30.1617,94.4046
136800,345.7224409,30.1617,97.80795
137700,341.4384843,30.2706,101.2518
138600,342.8656496,30.2706,103.64265
139500,337.8735236,30.37995,105.17355
140400,337.1614173,30.4893,106.49205
141300,333.6018701,30.5991,107.37405
142200,335.7367126,30.7089,107.1531
143100,331.4680118,30.8187,107.1531
144000,332.1791339,30.9285,106.05195
144900,327.2057087,31.149,105.8319
145800,327.9158465,31.2597,104.51655
146700,326.496063,31.3704,103.4244
147600,325.7864173,31.70295,102.3363
148500,323.9266732,31.8141,101.46825
149400,322.1126969,32.03685,100.8189
150300,324.5319882,32.26005,99.74025
151200,319.7017717,32.48415,98.23635
152100,320.9064961,32.5962,97.80795
153000,319.7017717,32.7087,96.9534
153900,319.1003937,32.9337,95.2515
154800,319.7017717,32.9337,93.771
155700,316.699311,33.1596,92.9286
156600,316.699311,33.1596,91.46025
157500,315.5019685,33.27255,90.2079
158400,315.5019685,33.3855,89.16885
159300,313.1136811,33.3855,87.51465
160200,313.7101378,33.4989,86.6916
161100,313.1136811,33.6123,85.66605
162000,311.3277559,33.72615,84.645
162900,309.546752,33.84,83.628
163800,309.546752,33.84,82.61505
164700,307.1786417,33.95385,81.6066
165600,307.1786417,33.95385,80.80245
166500,305.4084646,34.0677,80.20125
167400,306.5880906,34.0677,79.40205
168300,304.8193898,34.0677,78.40665
169200,303.6427165,34.0677,77.81175
170100,304.8193898,33.95385,76.8231
171000,300.7101378,33.84,76.626
171900,298.9566929,33.72615,75.44655
172800,297.7903543,33.6123,74.85885
173700,296.0447835,33.3855,74.66355
174600,296.6259843,33.27255,74.0781
175500,294.3036417,33.04665,73.30005
176400,295.4640748,32.9337,72.91215
177300,294.3036417,32.5962,72.3312
178200,293.1456693,32.48415,72.3312
179100,291.9896654,32.26005,71.55945
180000,290.836122,32.03685,71.1747
180900,289.109252,31.70295,70.7904
181800,289.109252,31.5918,70.407
182700,286.2411417,31.3704,70.02405
183600,286.8139764,31.149,69.6114
184500,285.6692913,30.9285,69.1659
185400,284.5270669,30.7089,68.5008
186300,283.3832021,30.4887,67.9821
187200,282.2397474,30.26865,67.4268
188100,281.0962927,30.0486,66.8715
189000,279.9528379,29.82855,66.3162
189900,278.8093832,29.6085,65.7609
190800,277.6659285,29.38845,65.2056
191700,276.5224738,29.1684,64.6503
192600,275.379019,28.94835,64.095
193500,274.2355643,28.7283,63.5397
194400,273.0921096,28.50825,62.9844
195300,271.9486549,28.2882,62.4291
196200,270.8052001,28.06815,61.8738
197100,269.6617454,27.8481,61.3185
198000,268.5182907,27.62805,60.7632
198900,267.374836,27.408,60.2079
199800,266.2313812,27.18795,59.6526
200700,265.0879265,26.9679,59.0973
201600,263.9444718,26.74785,58.542
202500,262.8010171,26.5278,57.9867
203400,261.6575623,26.30775,57.4314
204300,260.5141076,26.0877,56.8761
205200,259.3706529,25.86765,56.3208
206100,258.2271982,25.6476,55.7655
207000,257.0837434,25.42755,55.2102
207900,255.9402887,25.2075,54.6549
208800,254.796834,24.98745,54.0996
209700,253.6533793,24.7674,53.5443
210600,252.5099245,24.54735,52.989
211500,251.3664698,24.3273,52.4337
212400,250.2230151,24.10725,51.8784
213300,249.0795604,23.8872,51.3231
214200,247.9361056,23.66715,50.7678
215100,246.7926509,23.4471,50.2125
216000,245.6491962,23.22705,49.6572
216900,244.5057415,23.007,49.1019
217800,243.3622867,22.78695,48.5466
218700,242.218832,22.5669,47.9913
219600,241.0753773,22.34685,47.436
220500,239.9319226,22.1268,46.8807
221400,238.7884678,21.90675,46.3254
222300,237.6450131,21.6867,45.7701
223200,236.5015584,21.46665,45.2148
224100,235.3581037,21.2466,44.6595
