Time,Upstream1,Upstream2,Upstream3
192600,304.0951861,17.2432,30.096
193500,303.2940823,17.10448,30.16848
194400,303.0272116,16.96624,30.02352
195300,299.5593683,16.8744,29.9512
196200,298.2269821,16.78256,29.80656
197100,295.8302279,16.64544,29.66224
198000,294.7658598,16.55408,29.59024
198900,294.7658598,16.4176,29.59024
199800,290.2469264,16.32672,29.59024
200700,289.4504125,16.23616,29.66224
201600,287.5926452,16.14576,29.59024
202500,286.5317196,16.05552,29.80656
203400,286.5317196,16.0104,29.9512
204300,284.1464401,15.92048,30.31376
205200,283.6167969,15.83072,30.096
206100,280.9697284,15.78592,30.16848
207000,281.4988798,15.74112,30.45904
207900,280.4407409,15.69632,30.31376
208800,277.5331949,15.65168,30.31376
209700,278.5900224,15.60704,30.31376
210600,277.5331949,15.56256,30.24112
211500,276.4766953,15.51792,30.16848
212400,277.0048631,15.47344,29.9512
213300,273.8378231,15.42912,30.096
214200,274.6290913,15.38464,30.096
215100,272.7829627,15.34032,29.87888
216000,273.0467188,15.34032,29.51808
216900,273.0467188,15.296,29.44624
217800,271.9923501,15.25184,29.59024
218700,269.8849243,15.20768,29.37424
219600,269.62166,15.16352,29.37424
220500,268.3058303,15.11936,29.37424
221400,267.5166931,15.11936,29.15888
222300,265.6763018,15.07536,29.0872
223200,265.4135293,15.03136,28.944
224100,264.3626031,15.03136,29.01568
225000,263.049888,15.03136,29.0872
225900,263.049888,14.98736,28.944
226800,262.0001093,14.98736,29.23072
227700,262.0001093,14.98736,29.3024
228600,261.4753839,14.98736,29.66224
229500,260.164308,14.98736,30.16848
230400,261.4753839,14.94352,30.82368
231300,260.6887055,14.94352,31.63072
232200,260.9509863,14.94352,33.04128
233100,261.2131031,14.94352,35.08096
234000,262.0001093,14.94352,36.69568
